"Time (UTCG)","Magnitude (km)"
1 Jan 2023 11:01:00.000,384151.393242
1 Jan 2023 11:02:00.000,384152.862026
1 Jan 2023 11:03:00.000,384154.420845
1 Jan 2023 11:04:00.000,384156.069717
1 Jan 2023 11:05:00.000,384157.808661
1 Jan 2023 11:06:00.000,384159.637693
1 Jan 2023 11:07:00.000,384161.556826
1 Jan 2023 11:08:00.000,384163.566073
1 Jan 2023 11:09:00.000,384165.665446
1 Jan 2023 11:10:00.000,384167.854953
1 Jan 2023 11:11:00.000,384170.134602
1 Jan 2023 11:12:00.000,384172.504398
1 Jan 2023 11:13:00.000,384174.964347
1 Jan 2023 11:14:00.000,384177.514450
1 Jan 2023 11:15:00.000,384180.154709
1 Jan 2023 11:16:00.000,384182.885122
1 Jan 2023 11:17:00.000,384185.705687
1 Jan 2023 11:18:00.000,384188.616400
1 Jan 2023 11:19:00.000,384191.617254
1 Jan 2023 11:20:00.000,384194.708242
1 Jan 2023 11:21:00.000,384197.889356
1 Jan 2023 11:22:00.000,384201.160583
1 Jan 2023 11:23:00.000,384204.521911
1 Jan 2023 11:24:00.000,384207.973326
1 Jan 2023 11:25:00.000,384211.514813
1 Jan 2023 11:26:00.000,384215.146352
1 Jan 2023 11:27:00.000,384218.867925
1 Jan 2023 11:28:00.000,384222.679511
1 Jan 2023 11:29:00.000,384226.581088
1 Jan 2023 11:30:00.000,384230.572629
1 Jan 2023 11:31:00.000,384234.654111
1 Jan 2023 11:32:00.000,384238.825504
1 Jan 2023 11:33:00.000,384243.086779
1 Jan 2023 11:34:00.000,384247.437906
1 Jan 2023 11:35:00.000,384251.878851
1 Jan 2023 11:36:00.000,384256.409580
1 Jan 2023 11:37:00.000,384261.030057
1 Jan 2023 11:38:00.000,384265.740244
1 Jan 2023 11:39:00.000,384270.540101
1 Jan 2023 11:40:00.000,384275.429588
1 Jan 2023 11:41:00.000,384280.408661
1 Jan 2023 11:42:00.000,384285.477276
1 Jan 2023 11:43:00.000,384290.635387
1 Jan 2023 11:44:00.000,384295.882946
1 Jan 2023 11:45:00.000,384301.219904
1 Jan 2023 11:46:00.000,384306.646209
1 Jan 2023 11:47:00.000,384312.161808
1 Jan 2023 11:48:00.000,384317.766648
1 Jan 2023 11:49:00.000,384323.460671
1 Jan 2023 11:50:00.000,384329.243820
1 Jan 2023 11:51:00.000,384335.116036
1 Jan 2023 11:52:00.000,384341.077257
1 Jan 2023 11:53:00.000,384347.127421
1 Jan 2023 11:54:00.000,384353.266462
1 Jan 2023 11:55:00.000,384359.494316
1 Jan 2023 11:56:00.000,384365.810914
1 Jan 2023 11:57:00.000,384372.216187
1 Jan 2023 11:58:00.000,384378.710064
1 Jan 2023 11:59:00.000,384385.292472
1 Jan 2023 12:00:00.000,384391.963336
1 Jan 2023 12:01:00.000,384398.722581
1 Jan 2023 12:02:00.000,384405.570130
1 Jan 2023 12:03:00.000,384412.505902
1 Jan 2023 12:04:00.000,384419.529817
1 Jan 2023 12:05:00.000,384426.641792
1 Jan 2023 12:06:00.000,384433.841743
1 Jan 2023 12:07:00.000,384441.129585
1 Jan 2023 12:08:00.000,384448.505229
1 Jan 2023 12:09:00.000,384455.968587
1 Jan 2023 12:10:00.000,384463.519568
1 Jan 2023 12:11:00.000,384471.158079
1 Jan 2023 12:12:00.000,384478.884027
1 Jan 2023 12:13:00.000,384486.697316
1 Jan 2023 12:14:00.000,384494.597849
1 Jan 2023 12:15:00.000,384502.585526
1 Jan 2023 12:16:00.000,384510.660248
1 Jan 2023 12:17:00.000,384518.821912
1 Jan 2023 12:18:00.000,384527.070415
1 Jan 2023 12:19:00.000,384535.405652
1 Jan 2023 12:20:00.000,384543.827514
1 Jan 2023 12:21:00.000,384552.335895
1 Jan 2023 12:22:00.000,384560.930683
1 Jan 2023 12:23:00.000,384569.611768
1 Jan 2023 12:24:00.000,384578.379035
1 Jan 2023 12:25:00.000,384587.232370
1 Jan 2023 12:26:00.000,384596.171656
1 Jan 2023 12:27:00.000,384605.196775
1 Jan 2023 12:28:00.000,384614.307608
1 Jan 2023 12:29:00.000,384623.504033
1 Jan 2023 12:30:00.000,384632.785927
1 Jan 2023 12:31:00.000,384642.153166
1 Jan 2023 12:32:00.000,384651.605624
1 Jan 2023 12:33:00.000,384661.143173
1 Jan 2023 12:34:00.000,384670.765684
1 Jan 2023 12:35:00.000,384680.473026
1 Jan 2023 12:36:00.000,384690.265068
1 Jan 2023 12:37:00.000,384700.141674
1 Jan 2023 12:38:00.000,384710.102710
1 Jan 2023 12:39:00.000,384720.148039
1 Jan 2023 12:40:00.000,384730.277521
1 Jan 2023 12:41:00.000,384740.491018
1 Jan 2023 12:42:00.000,384750.788386
1 Jan 2023 12:43:00.000,384761.169484
1 Jan 2023 12:44:00.000,384771.634166
1 Jan 2023 12:45:00.000,384782.182286
1 Jan 2023 12:46:00.000,384792.813696
1 Jan 2023 12:47:00.000,384803.528246
1 Jan 2023 12:48:00.000,384814.325787
1 Jan 2023 12:49:00.000,384825.206164
1 Jan 2023 12:50:00.000,384836.169225
1 Jan 2023 12:51:00.000,384847.214814
1 Jan 2023 12:52:00.000,384858.342774
1 Jan 2023 12:53:00.000,384869.552946
1 Jan 2023 12:54:00.000,384880.845170
1 Jan 2023 12:55:00.000,384892.219285
1 Jan 2023 12:56:00.000,384903.675128
1 Jan 2023 12:57:00.000,384915.212533
1 Jan 2023 12:58:00.000,384926.831336
1 Jan 2023 12:59:00.000,384938.531368
1 Jan 2023 13:00:00.000,384950.312460
1 Jan 2023 13:01:00.000,384962.174442
1 Jan 2023 13:02:00.000,384974.117142
1 Jan 2023 13:03:00.000,384986.140386
1 Jan 2023 13:04:00.000,384998.243999
1 Jan 2023 13:05:00.000,385010.427805
1 Jan 2023 13:06:00.000,385022.691626
1 Jan 2023 13:07:00.000,385035.035282
1 Jan 2023 13:08:00.000,385047.458593
1 Jan 2023 13:09:00.000,385059.961376
1 Jan 2023 13:10:00.000,385072.543447
1 Jan 2023 13:11:00.000,385085.204621
1 Jan 2023 13:12:00.000,385097.944712
1 Jan 2023 13:13:00.000,385110.763531
1 Jan 2023 13:14:00.000,385123.660889
1 Jan 2023 13:15:00.000,385136.636595
1 Jan 2023 13:16:00.000,385149.690456
1 Jan 2023 13:17:00.000,385162.822278
1 Jan 2023 13:18:00.000,385176.031866
1 Jan 2023 13:19:00.000,385189.319023
1 Jan 2023 13:20:00.000,385202.683552
1 Jan 2023 13:21:00.000,385216.125252
1 Jan 2023 13:22:00.000,385229.643923
1 Jan 2023 13:23:00.000,385243.239362
1 Jan 2023 13:24:00.000,385256.911365
1 Jan 2023 13:25:00.000,385270.659728
1 Jan 2023 13:26:00.000,385284.484244
1 Jan 2023 13:27:00.000,385298.384704
1 Jan 2023 13:28:00.000,385312.360899
1 Jan 2023 13:29:00.000,385326.412620
1 Jan 2023 13:30:00.000,385340.539652
1 Jan 2023 13:31:00.000,385354.741784
1 Jan 2023 13:32:00.000,385369.018801
1 Jan 2023 13:33:00.000,385383.370485
1 Jan 2023 13:34:00.000,385397.796620
1 Jan 2023 13:35:00.000,385412.296986
1 Jan 2023 13:36:00.000,385426.871364
1 Jan 2023 13:37:00.000,385441.519532
1 Jan 2023 13:38:00.000,385456.241266
1 Jan 2023 13:39:00.000,385471.036343
1 Jan 2023 13:40:00.000,385485.904537
1 Jan 2023 13:41:00.000,385500.845621
1 Jan 2023 13:42:00.000,385515.859367
1 Jan 2023 13:43:00.000,385530.945545
1 Jan 2023 13:44:00.000,385546.103924
1 Jan 2023 13:45:00.000,385561.334272
1 Jan 2023 13:46:00.000,385576.636356
1 Jan 2023 13:47:00.000,385592.009940
1 Jan 2023 13:48:00.000,385607.454790
1 Jan 2023 13:49:00.000,385622.970666
1 Jan 2023 13:50:00.000,385638.557331
1 Jan 2023 13:51:00.000,385654.214545
1 Jan 2023 13:52:00.000,385669.942067
1 Jan 2023 13:53:00.000,385685.739653
1 Jan 2023 13:54:00.000,385701.607061
1 Jan 2023 13:55:00.000,385717.544045
1 Jan 2023 13:56:00.000,385733.550359
1 Jan 2023 13:57:00.000,385749.625756
1 Jan 2023 13:58:00.000,385765.769986
1 Jan 2023 13:59:00.000,385781.982800
1 Jan 2023 14:00:00.000,385798.263947
1 Jan 2023 14:01:00.000,385814.613173
1 Jan 2023 14:02:00.000,385831.030226
1 Jan 2023 14:03:00.000,385847.514851
1 Jan 2023 14:04:00.000,385864.066791
1 Jan 2023 14:05:00.000,385880.685789
1 Jan 2023 14:06:00.000,385897.371586
1 Jan 2023 14:07:00.000,385914.123924
1 Jan 2023 14:08:00.000,385930.942540
1 Jan 2023 14:09:00.000,385947.827173
1 Jan 2023 14:10:00.000,385964.777559
1 Jan 2023 14:11:00.000,385981.793435
1 Jan 2023 14:12:00.000,385998.874534
1 Jan 2023 14:13:00.000,386016.020589
1 Jan 2023 14:14:00.000,386033.231333
1 Jan 2023 14:15:00.000,386050.506497
1 Jan 2023 14:16:00.000,386067.845809
1 Jan 2023 14:17:00.000,386085.249000
1 Jan 2023 14:18:00.000,386102.715796
1 Jan 2023 14:19:00.000,386120.245923
1 Jan 2023 14:20:00.000,386137.839108
1 Jan 2023 14:21:00.000,386155.495073
1 Jan 2023 14:22:00.000,386173.213542
1 Jan 2023 14:23:00.000,386190.994236
1 Jan 2023 14:24:00.000,386208.836877
1 Jan 2023 14:25:00.000,386226.741183
1 Jan 2023 14:26:00.000,386244.706875
1 Jan 2023 14:27:00.000,386262.733668
1 Jan 2023 14:28:00.000,386280.821279
1 Jan 2023 14:29:00.000,386298.969424
1 Jan 2023 14:30:00.000,386317.177816
1 Jan 2023 14:31:00.000,386335.446170
1 Jan 2023 14:32:00.000,386353.774196
1 Jan 2023 14:33:00.000,386372.161606
1 Jan 2023 14:34:00.000,386390.608111
1 Jan 2023 14:35:00.000,386409.113418
1 Jan 2023 14:36:00.000,386427.677236
1 Jan 2023 14:37:00.000,386446.299271
1 Jan 2023 14:38:00.000,386464.979230
1 Jan 2023 14:39:00.000,386483.716817
1 Jan 2023 14:40:00.000,386502.511737
1 Jan 2023 14:41:00.000,386521.363691
1 Jan 2023 14:42:00.000,386540.272381
1 Jan 2023 14:43:00.000,386559.237509
1 Jan 2023 14:44:00.000,386578.258774
1 Jan 2023 14:45:00.000,386597.335875
1 Jan 2023 14:46:00.000,386616.468510
1 Jan 2023 14:47:00.000,386635.656376
1 Jan 2023 14:48:00.000,386654.899168
1 Jan 2023 14:49:00.000,386674.196581
1 Jan 2023 14:50:00.000,386693.548310
1 Jan 2023 14:51:00.000,386712.954048
1 Jan 2023 14:52:00.000,386732.413486
1 Jan 2023 14:53:00.000,386751.926315
1 Jan 2023 14:54:00.000,386771.492226
1 Jan 2023 14:55:00.000,386791.110909
1 Jan 2023 14:56:00.000,386810.782051
1 Jan 2023 14:57:00.000,386830.505340
1 Jan 2023 14:58:00.000,386850.280462
1 Jan 2023 14:59:00.000,386870.107104
1 Jan 2023 15:00:00.000,386889.984949
1 Jan 2023 15:01:00.000,386909.913682
1 Jan 2023 15:02:00.000,386929.892986
1 Jan 2023 15:03:00.000,386949.922543
1 Jan 2023 15:04:00.000,386970.002034
1 Jan 2023 15:05:00.000,386990.131139
1 Jan 2023 15:06:00.000,387010.309538
1 Jan 2023 15:07:00.000,387030.536909
1 Jan 2023 15:08:00.000,387050.812931
1 Jan 2023 15:09:00.000,387071.137280
1 Jan 2023 15:10:00.000,387091.509633
1 Jan 2023 15:11:00.000,387111.929664
1 Jan 2023 15:12:00.000,387132.397049
1 Jan 2023 15:13:00.000,387152.911461
1 Jan 2023 15:14:00.000,387173.472572
1 Jan 2023 15:15:00.000,387194.080056
1 Jan 2023 15:16:00.000,387214.733583
1 Jan 2023 15:17:00.000,387235.432823
1 Jan 2023 15:18:00.000,387256.177447
1 Jan 2023 15:19:00.000,387276.967123
1 Jan 2023 15:20:00.000,387297.801519
1 Jan 2023 15:21:00.000,387318.680304
1 Jan 2023 15:22:00.000,387339.603143
1 Jan 2023 15:23:00.000,387360.569702
1 Jan 2023 15:24:00.000,387381.579648
1 Jan 2023 15:25:00.000,387402.632643
1 Jan 2023 15:26:00.000,387423.728352
1 Jan 2023 15:27:00.000,387444.866437
1 Jan 2023 15:28:00.000,387466.046562
1 Jan 2023 15:29:00.000,387487.268386
1 Jan 2023 15:30:00.000,387508.531573
1 Jan 2023 15:31:00.000,387529.835780
1 Jan 2023 15:32:00.000,387551.180669
1 Jan 2023 15:33:00.000,387572.565897
1 Jan 2023 15:34:00.000,387593.991123
1 Jan 2023 15:35:00.000,387615.456004
1 Jan 2023 15:36:00.000,387636.960197
1 Jan 2023 15:37:00.000,387658.503358
1 Jan 2023 15:38:00.000,387680.085142
1 Jan 2023 15:39:00.000,387701.705205
1 Jan 2023 15:40:00.000,387723.363199
1 Jan 2023 15:41:00.000,387745.058780
1 Jan 2023 15:42:00.000,387766.791600
1 Jan 2023 15:43:00.000,387788.561310
1 Jan 2023 15:44:00.000,387810.367564
1 Jan 2023 15:45:00.000,387832.210011
1 Jan 2023 15:46:00.000,387854.088302
1 Jan 2023 15:47:00.000,387876.002087
1 Jan 2023 15:48:00.000,387897.951016
1 Jan 2023 15:49:00.000,387919.934737
1 Jan 2023 15:50:00.000,387941.952898
1 Jan 2023 15:51:00.000,387964.005148
1 Jan 2023 15:52:00.000,387986.091131
1 Jan 2023 15:53:00.000,388008.210497
1 Jan 2023 15:54:00.000,388030.362889
1 Jan 2023 15:55:00.000,388052.547954
1 Jan 2023 15:56:00.000,388074.765336
1 Jan 2023 15:57:00.000,388097.014681
1 Jan 2023 15:58:00.000,388119.295630
1 Jan 2023 15:59:00.000,388141.607829
1 Jan 2023 16:00:00.000,388163.950919
1 Jan 2023 16:01:00.000,388186.324543
1 Jan 2023 16:02:00.000,388208.728343
1 Jan 2023 16:03:00.000,388231.161960
1 Jan 2023 16:04:00.000,388253.625035
1 Jan 2023 16:05:00.000,388276.117208
1 Jan 2023 16:06:00.000,388298.638119
1 Jan 2023 16:07:00.000,388321.187407
1 Jan 2023 16:08:00.000,388343.764713
1 Jan 2023 16:09:00.000,388366.369673
1 Jan 2023 16:10:00.000,388389.001926
1 Jan 2023 16:11:00.000,388411.661111
1 Jan 2023 16:12:00.000,388434.346863
1 Jan 2023 16:13:00.000,388457.058821
1 Jan 2023 16:14:00.000,388479.796620
1 Jan 2023 16:15:00.000,388502.559896
1 Jan 2023 16:16:00.000,388525.348286
1 Jan 2023 16:17:00.000,388548.161424
1 Jan 2023 16:18:00.000,388570.998945
1 Jan 2023 16:19:00.000,388593.860484
1 Jan 2023 16:20:00.000,388616.745674
1 Jan 2023 16:21:00.000,388639.654150
1 Jan 2023 16:22:00.000,388662.585545
1 Jan 2023 16:23:00.000,388685.539492
1 Jan 2023 16:24:00.000,388708.515624
1 Jan 2023 16:25:00.000,388731.513572
1 Jan 2023 16:26:00.000,388754.532970
1 Jan 2023 16:27:00.000,388777.573448
1 Jan 2023 16:28:00.000,388800.634639
1 Jan 2023 16:29:00.000,388823.716173
1 Jan 2023 16:30:00.000,388846.817682
1 Jan 2023 16:31:00.000,388869.938794
1 Jan 2023 16:32:00.000,388893.079142
1 Jan 2023 16:33:00.000,388916.238355
1 Jan 2023 16:34:00.000,388939.416061
1 Jan 2023 16:35:00.000,388962.611892
1 Jan 2023 16:36:00.000,388985.825476
1 Jan 2023 16:37:00.000,389009.056442
1 Jan 2023 16:38:00.000,389032.304418
1 Jan 2023 16:39:00.000,389055.569033
1 Jan 2023 16:40:00.000,389078.849915
1 Jan 2023 16:41:00.000,389102.146692
1 Jan 2023 16:42:00.000,389125.458992
1 Jan 2023 16:43:00.000,389148.786442
1 Jan 2023 16:44:00.000,389172.128669
1 Jan 2023 16:45:00.000,389195.485302
1 Jan 2023 16:46:00.000,389218.855966
1 Jan 2023 16:47:00.000,389242.240288
1 Jan 2023 16:48:00.000,389265.637895
1 Jan 2023 16:49:00.000,389289.048413
1 Jan 2023 16:50:00.000,389312.471469
1 Jan 2023 16:51:00.000,389335.906688
1 Jan 2023 16:52:00.000,389359.353697
1 Jan 2023 16:53:00.000,389382.812121
1 Jan 2023 16:54:00.000,389406.281586
1 Jan 2023 16:55:00.000,389429.761717
1 Jan 2023 16:56:00.000,389453.252140
1 Jan 2023 16:57:00.000,389476.752480
1 Jan 2023 16:58:00.000,389500.262362
1 Jan 2023 16:59:00.000,389523.781411
1 Jan 2023 17:00:00.000,389547.309253
1 Jan 2023 17:01:00.000,389570.845511
1 Jan 2023 17:02:00.000,389594.389811
1 Jan 2023 17:03:00.000,389617.941778
1 Jan 2023 17:04:00.000,389641.501036
1 Jan 2023 17:05:00.000,389665.067210
1 Jan 2023 17:06:00.000,389688.639924
1 Jan 2023 17:07:00.000,389712.218802
1 Jan 2023 17:08:00.000,389735.803470
1 Jan 2023 17:09:00.000,389759.393551
1 Jan 2023 17:10:00.000,389782.988671
1 Jan 2023 17:11:00.000,389806.588452
1 Jan 2023 17:12:00.000,389830.192520
1 Jan 2023 17:13:00.000,389853.800500
1 Jan 2023 17:14:00.000,389877.412014
1 Jan 2023 17:15:00.000,389901.026688
1 Jan 2023 17:16:00.000,389924.644146
1 Jan 2023 17:17:00.000,389948.264012
1 Jan 2023 17:18:00.000,389971.885911
1 Jan 2023 17:19:00.000,389995.509467
1 Jan 2023 17:20:00.000,390019.134305
1 Jan 2023 17:21:00.000,390042.760049
1 Jan 2023 17:22:00.000,390066.386323
1 Jan 2023 17:23:00.000,390090.012753
1 Jan 2023 17:24:00.000,390113.638963
1 Jan 2023 17:25:00.000,390137.264578
1 Jan 2023 17:26:00.000,390160.889222
1 Jan 2023 17:27:00.000,390184.512520
1 Jan 2023 17:28:00.000,390208.134098
1 Jan 2023 17:29:00.000,390231.753581
1 Jan 2023 17:30:00.000,390255.370594
1 Jan 2023 17:31:00.000,390278.984762
1 Jan 2023 17:32:00.000,390302.595710
1 Jan 2023 17:33:00.000,390326.203065
1 Jan 2023 17:34:00.000,390349.806452
1 Jan 2023 17:35:00.000,390373.405497
1 Jan 2023 17:36:00.000,390396.999825
1 Jan 2023 17:37:00.000,390420.589064
1 Jan 2023 17:38:00.000,390444.172839
1 Jan 2023 17:39:00.000,390467.750777
1 Jan 2023 17:40:00.000,390491.322504
1 Jan 2023 17:41:00.000,390514.887648
1 Jan 2023 17:42:00.000,390538.445835
1 Jan 2023 17:43:00.000,390561.996692
1 Jan 2023 17:44:00.000,390585.539848
1 Jan 2023 17:45:00.000,390609.074929
1 Jan 2023 17:46:00.000,390632.601564
1 Jan 2023 17:47:00.000,390656.119380
1 Jan 2023 17:48:00.000,390679.628005
1 Jan 2023 17:49:00.000,390703.127070
1 Jan 2023 17:50:00.000,390726.616201
1 Jan 2023 17:51:00.000,390750.095028
1 Jan 2023 17:52:00.000,390773.563180
1 Jan 2023 17:53:00.000,390797.020288
1 Jan 2023 17:54:00.000,390820.465979
1 Jan 2023 17:55:00.000,390843.899886
1 Jan 2023 17:56:00.000,390867.321637
1 Jan 2023 17:57:00.000,390890.730864
1 Jan 2023 17:58:00.000,390914.127197
1 Jan 2023 17:59:00.000,390937.510268
1 Jan 2023 18:00:00.000,390960.879708
1 Jan 2023 18:01:00.000,390984.235148
1 Jan 2023 18:02:00.000,391007.576222
1 Jan 2023 18:03:00.000,391030.902561
1 Jan 2023 18:04:00.000,391054.213798
1 Jan 2023 18:05:00.000,391077.509567
1 Jan 2023 18:06:00.000,391100.789500
1 Jan 2023 18:07:00.000,391124.053232
1 Jan 2023 18:08:00.000,391147.300397
1 Jan 2023 18:09:00.000,391170.530628
1 Jan 2023 18:10:00.000,391193.743562
1 Jan 2023 18:11:00.000,391216.938833
1 Jan 2023 18:12:00.000,391240.116077
1 Jan 2023 18:13:00.000,391263.274930
1 Jan 2023 18:14:00.000,391286.415028
1 Jan 2023 18:15:00.000,391309.536008
1 Jan 2023 18:16:00.000,391332.637508
1 Jan 2023 18:17:00.000,391355.719164
1 Jan 2023 18:18:00.000,391378.780616
1 Jan 2023 18:19:00.000,391401.821501
1 Jan 2023 18:20:00.000,391424.841458
1 Jan 2023 18:21:00.000,391447.840127
1 Jan 2023 18:22:00.000,391470.817147
1 Jan 2023 18:23:00.000,391493.772159
1 Jan 2023 18:24:00.000,391516.704804
1 Jan 2023 18:25:00.000,391539.614721
1 Jan 2023 18:26:00.000,391562.501554
1 Jan 2023 18:27:00.000,391585.364944
1 Jan 2023 18:28:00.000,391608.204533
1 Jan 2023 18:29:00.000,391631.019965
1 Jan 2023 18:30:00.000,391653.810884
1 Jan 2023 18:31:00.000,391676.576932
1 Jan 2023 18:32:00.000,391699.317755
1 Jan 2023 18:33:00.000,391722.032998
1 Jan 2023 18:34:00.000,391744.722306
1 Jan 2023 18:35:00.000,391767.385326
1 Jan 2023 18:36:00.000,391790.021703
1 Jan 2023 18:37:00.000,391812.631086
1 Jan 2023 18:38:00.000,391835.213121
1 Jan 2023 18:39:00.000,391857.767457
1 Jan 2023 18:40:00.000,391880.293743
1 Jan 2023 18:41:00.000,391902.791628
1 Jan 2023 18:42:00.000,391925.260762
1 Jan 2023 18:43:00.000,391947.700795
1 Jan 2023 18:44:00.000,391970.111379
1 Jan 2023 18:45:00.000,391992.492165
1 Jan 2023 18:46:00.000,392014.842804
1 Jan 2023 18:47:00.000,392037.162951
1 Jan 2023 18:48:00.000,392059.452259
1 Jan 2023 18:49:00.000,392081.710380
1 Jan 2023 18:50:00.000,392103.936971
1 Jan 2023 18:51:00.000,392126.131685
1 Jan 2023 18:52:00.000,392148.294180
1 Jan 2023 18:53:00.000,392170.424111
1 Jan 2023 18:54:00.000,392192.521136
1 Jan 2023 18:55:00.000,392214.584912
1 Jan 2023 18:56:00.000,392236.615098
1 Jan 2023 18:57:00.000,392258.611353
1 Jan 2023 18:58:00.000,392280.573336
1 Jan 2023 18:59:00.000,392302.500708
1 Jan 2023 19:00:00.000,392324.393129
1 Jan 2023 19:01:00.000,392346.250262
1 Jan 2023 19:02:00.000,392368.071769
1 Jan 2023 19:03:00.000,392389.857313
1 Jan 2023 19:04:00.000,392411.606558
1 Jan 2023 19:05:00.000,392433.319168
1 Jan 2023 19:06:00.000,392454.994807
1 Jan 2023 19:07:00.000,392476.633144
1 Jan 2023 19:08:00.000,392498.233842
1 Jan 2023 19:09:00.000,392519.796571
1 Jan 2023 19:10:00.000,392541.320998
1 Jan 2023 19:11:00.000,392562.806791
1 Jan 2023 19:12:00.000,392584.253621
1 Jan 2023 19:13:00.000,392605.661157
1 Jan 2023 19:14:00.000,392627.029070
1 Jan 2023 19:15:00.000,392648.357032
1 Jan 2023 19:16:00.000,392669.644716
1 Jan 2023 19:17:00.000,392690.891794
1 Jan 2023 19:18:00.000,392712.097942
1 Jan 2023 19:19:00.000,392733.262832
1 Jan 2023 19:20:00.000,392754.386142
1 Jan 2023 19:21:00.000,392775.467547
1 Jan 2023 19:22:00.000,392796.506725
1 Jan 2023 19:23:00.000,392817.503353
1 Jan 2023 19:24:00.000,392838.457110
1 Jan 2023 19:25:00.000,392859.367676
1 Jan 2023 19:26:00.000,392880.234731
1 Jan 2023 19:27:00.000,392901.057955
1 Jan 2023 19:28:00.000,392921.837032
1 Jan 2023 19:29:00.000,392942.571644
1 Jan 2023 19:30:00.000,392963.261474
1 Jan 2023 19:31:00.000,392983.906207
1 Jan 2023 19:32:00.000,393004.505528
1 Jan 2023 19:33:00.000,393025.059123
1 Jan 2023 19:34:00.000,393045.566680
1 Jan 2023 19:35:00.000,393066.027886
1 Jan 2023 19:36:00.000,393086.442430
1 Jan 2023 19:37:00.000,393106.810002
1 Jan 2023 19:38:00.000,393127.130291
1 Jan 2023 19:39:00.000,393147.402989
1 Jan 2023 19:40:00.000,393167.627789
1 Jan 2023 19:41:00.000,393187.804384
1 Jan 2023 19:42:00.000,393207.932467
1 Jan 2023 19:43:00.000,393228.011733
1 Jan 2023 19:44:00.000,393248.041879
1 Jan 2023 19:45:00.000,393268.022601
1 Jan 2023 19:46:00.000,393287.953596
1 Jan 2023 19:47:00.000,393307.834563
1 Jan 2023 19:48:00.000,393327.665202
1 Jan 2023 19:49:00.000,393347.445212
1 Jan 2023 19:50:00.000,393367.174296
1 Jan 2023 19:51:00.000,393386.852155
1 Jan 2023 19:52:00.000,393406.478493
1 Jan 2023 19:53:00.000,393426.053013
1 Jan 2023 19:54:00.000,393445.575421
1 Jan 2023 19:55:00.000,393465.045423
1 Jan 2023 19:56:00.000,393484.462726
1 Jan 2023 19:57:00.000,393503.827038
1 Jan 2023 19:58:00.000,393523.138067
1 Jan 2023 19:59:00.000,393542.395524
1 Jan 2023 20:00:00.000,393561.599120
1 Jan 2023 20:01:00.000,393580.748566
1 Jan 2023 20:02:00.000,393599.843575
1 Jan 2023 20:03:00.000,393618.883861
1 Jan 2023 20:04:00.000,393637.869139
1 Jan 2023 20:05:00.000,393656.799125
1 Jan 2023 20:06:00.000,393675.673535
1 Jan 2023 20:07:00.000,393694.492088
1 Jan 2023 20:08:00.000,393713.254503
1 Jan 2023 20:09:00.000,393731.960498
1 Jan 2023 20:10:00.000,393750.609796
1 Jan 2023 20:11:00.000,393769.202118
1 Jan 2023 20:12:00.000,393787.737187
1 Jan 2023 20:13:00.000,393806.214727
1 Jan 2023 20:14:00.000,393824.634464
1 Jan 2023 20:15:00.000,393842.996123
1 Jan 2023 20:16:00.000,393861.299431
1 Jan 2023 20:17:00.000,393879.544117
1 Jan 2023 20:18:00.000,393897.729911
1 Jan 2023 20:19:00.000,393915.856541
1 Jan 2023 20:20:00.000,393933.923741
1 Jan 2023 20:21:00.000,393951.931241
1 Jan 2023 20:22:00.000,393969.878777
1 Jan 2023 20:23:00.000,393987.766082
1 Jan 2023 20:24:00.000,394005.592892
1 Jan 2023 20:25:00.000,394023.358945
1 Jan 2023 20:26:00.000,394041.063977
1 Jan 2023 20:27:00.000,394058.707729
1 Jan 2023 20:28:00.000,394076.289940
1 Jan 2023 20:29:00.000,394093.810350
1 Jan 2023 20:30:00.000,394111.268704
1 Jan 2023 20:31:00.000,394128.664744
1 Jan 2023 20:32:00.000,394145.998215
1 Jan 2023 20:33:00.000,394163.268862
1 Jan 2023 20:34:00.000,394180.476432
1 Jan 2023 20:35:00.000,394197.620673
1 Jan 2023 20:36:00.000,394214.701335
1 Jan 2023 20:37:00.000,394231.718167
